diseaseCode,diseaseName,originMunicipality,originUf,destMunicipality,destUf,travelType,admissions
G35,Esclerose Multipla,351380,SP,354870,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351380,SP,355030,SP,"Outro municipio, mesma UF",13
G35,Esclerose Multipla,351490,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351490,SP,352050,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351495,SP,351110,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351500,SP,355030,SP,"Outro municipio, mesma UF",36
G35,Esclerose Multipla,351540,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351550,SP,354980,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,351560,SP,351110,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,351570,SP,355030,SP,"Outro municipio, mesma UF",14
G35,Esclerose Multipla,351610,SP,352900,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351620,SP,351620,SP,Mesmo municipio,5
G35,Esclerose Multipla,351620,SP,354340,SP,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,351620,SP,355030,SP,"Outro municipio, mesma UF",11
G35,Esclerose Multipla,351630,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351640,SP,355030,SP,"Outro municipio, mesma UF",19
G35,Esclerose Multipla,351690,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351740,SP,350550,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,351770,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351860,SP,354340,SP,"Outro municipio, mesma UF",6
G35,Esclerose Multipla,351870,SP,351870,SP,Mesmo municipio,3
G35,Esclerose Multipla,351880,SP,351880,SP,Mesmo municipio,1
G35,Esclerose Multipla,351880,SP,355030,SP,"Outro municipio, mesma UF",169
G35,Esclerose Multipla,351907,SP,350950,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,351920,SP,352900,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,351940,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,351960,SP,354340,SP,"Outro municipio, mesma UF",6
G35,Esclerose Multipla,351970,SP,351970,SP,Mesmo municipio,2
G35,Esclerose Multipla,351970,SP,355030,SP,"Outro municipio, mesma UF",9
G35,Esclerose Multipla,351990,SP,351990,SP,Mesmo municipio,2
G35,Esclerose Multipla,351990,SP,354140,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,352010,SP,352410,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352010,SP,354340,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,352030,SP,355030,SP,"Outro municipio, mesma UF",7
G35,Esclerose Multipla,352050,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352050,SP,352050,SP,Mesmo municipio,8
G35,Esclerose Multipla,352100,SP,355220,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352220,SP,355030,SP,"Outro municipio, mesma UF",33
G35,Esclerose Multipla,352240,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352250,SP,352250,SP,Mesmo municipio,1
G35,Esclerose Multipla,352250,SP,353440,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352250,SP,355030,SP,"Outro municipio, mesma UF",23
G35,Esclerose Multipla,352260,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352260,SP,352260,SP,Mesmo municipio,1
G35,Esclerose Multipla,352270,SP,352270,SP,Mesmo municipio,1
G35,Esclerose Multipla,352270,SP,354340,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,352310,SP,352310,SP,Mesmo municipio,1
G35,Esclerose Multipla,352310,SP,355030,SP,"Outro municipio, mesma UF",19
G35,Esclerose Multipla,352340,SP,352340,SP,Mesmo municipio,3
G35,Esclerose Multipla,352350,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352400,SP,352400,SP,Mesmo municipio,1
G35,Esclerose Multipla,352410,SP,354340,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,352430,SP,354340,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,352440,SP,354990,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,352470,SP,320120,ES,Outra UF,1
G35,Esclerose Multipla,352480,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352500,SP,355030,SP,"Outro municipio, mesma UF",11
G35,Esclerose Multipla,352510,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352530,SP,352530,SP,Mesmo municipio,1
G35,Esclerose Multipla,352530,SP,354340,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,352570,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352590,SP,352590,SP,Mesmo municipio,3
G35,Esclerose Multipla,352590,SP,355030,SP,"Outro municipio, mesma UF",7
G35,Esclerose Multipla,352670,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352690,SP,352690,SP,Mesmo municipio,1
G35,Esclerose Multipla,352690,SP,355030,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,352710,SP,352710,SP,Mesmo municipio,5
G35,Esclerose Multipla,352760,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,352840,SP,355030,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,352850,SP,355030,SP,"Outro municipio, mesma UF",6
G35,Esclerose Multipla,352900,SP,352900,SP,Mesmo municipio,3
G35,Esclerose Multipla,352930,SP,352930,SP,Mesmo municipio,4
G35,Esclerose Multipla,352930,SP,354340,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,352940,SP,352940,SP,Mesmo municipio,2
G35,Esclerose Multipla,352940,SP,355030,SP,"Outro municipio, mesma UF",17
G35,Esclerose Multipla,352970,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353050,SP,353050,SP,Mesmo municipio,1
G35,Esclerose Multipla,353050,SP,354340,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,353050,SP,355030,SP,"Outro municipio, mesma UF",12
G35,Esclerose Multipla,353060,SP,353060,SP,Mesmo municipio,2
G35,Esclerose Multipla,353060,SP,355030,SP,"Outro municipio, mesma UF",40
G35,Esclerose Multipla,353070,SP,353070,SP,Mesmo municipio,2
G35,Esclerose Multipla,353070,SP,355030,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,353130,SP,354340,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,353180,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353240,SP,353240,SP,Mesmo municipio,1
G35,Esclerose Multipla,353250,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353290,SP,350170,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353350,SP,351110,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,353430,SP,353430,SP,Mesmo municipio,1
G35,Esclerose Multipla,353430,SP,354340,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,353440,SP,353440,SP,Mesmo municipio,2
G35,Esclerose Multipla,353440,SP,355030,SP,"Outro municipio, mesma UF",130
G35,Esclerose Multipla,353470,SP,352900,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,353530,SP,352900,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353540,SP,354140,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353560,SP,354990,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,353620,SP,355030,SP,"Outro municipio, mesma UF",9
G35,Esclerose Multipla,353670,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353700,SP,354340,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,353710,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353720,SP,354850,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353730,SP,353730,SP,Mesmo municipio,1
G35,Esclerose Multipla,353780,SP,350950,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,353780,SP,355220,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,353870,SP,353870,SP,Mesmo municipio,5
G35,Esclerose Multipla,353880,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353880,SP,353880,SP,Mesmo municipio,1
G35,Esclerose Multipla,353920,SP,354140,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353930,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353980,SP,353060,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,353980,SP,355030,SP,"Outro municipio, mesma UF",19
G35,Esclerose Multipla,354050,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354060,SP,355030,SP,"Outro municipio, mesma UF",17
G35,Esclerose Multipla,354070,SP,354070,SP,Mesmo municipio,1
G35,Esclerose Multipla,354070,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354090,SP,354340,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,354130,SP,354140,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354140,SP,354140,SP,Mesmo municipio,13
G35,Esclerose Multipla,354140,SP,355030,SP,"Outro municipio, mesma UF",9
G35,Esclerose Multipla,354160,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354165,SP,355030,SP,"Outro municipio, mesma UF",9
G35,Esclerose Multipla,354170,SP,355500,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354240,SP,354240,SP,Mesmo municipio,1
G35,Esclerose Multipla,354260,SP,355030,SP,"Outro municipio, mesma UF",15
G35,Esclerose Multipla,354270,SP,351620,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354270,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354340,SP,354340,SP,Mesmo municipio,43
G35,Esclerose Multipla,354360,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354390,SP,354390,SP,Mesmo municipio,3
G35,Esclerose Multipla,354390,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354460,SP,352710,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354480,SP,351110,SP,"Outro municipio, mesma UF",6
G35,Esclerose Multipla,354530,SP,355030,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,354550,SP,354140,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354580,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354660,SP,354660,SP,Mesmo municipio,1
G35,Esclerose Multipla,354680,SP,355030,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,354710,SP,354140,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354730,SP,354730,SP,Mesmo municipio,1
G35,Esclerose Multipla,354730,SP,355030,SP,"Outro municipio, mesma UF",44
G35,Esclerose Multipla,354750,SP,354340,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,354780,SP,280030,SE,Outra UF,6
G35,Esclerose Multipla,354780,SP,354780,SP,Mesmo municipio,9
G35,Esclerose Multipla,354780,SP,354870,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,354780,SP,355030,SP,"Outro municipio, mesma UF",26
G35,Esclerose Multipla,354790,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354810,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354850,SP,354850,SP,Mesmo municipio,2
G35,Esclerose Multipla,354870,SP,354870,SP,Mesmo municipio,12
G35,Esclerose Multipla,354870,SP,355030,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,354880,SP,354880,SP,Mesmo municipio,2
G35,Esclerose Multipla,354880,SP,355030,SP,"Outro municipio, mesma UF",22
G35,Esclerose Multipla,354890,SP,350750,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354890,SP,354340,SP,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,354890,SP,354890,SP,Mesmo municipio,1
G35,Esclerose Multipla,354890,SP,355030,SP,"Outro municipio, mesma UF",13
G35,Esclerose Multipla,354900,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354910,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,354910,SP,354910,SP,Mesmo municipio,1
G35,Esclerose Multipla,354910,SP,355030,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,354970,SP,354340,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,354970,SP,355030,SP,"Outro municipio, mesma UF",9
G35,Esclerose Multipla,354980,SP,354980,SP,Mesmo municipio,7
G35,Esclerose Multipla,354990,SP,354990,SP,Mesmo municipio,15
G35,Esclerose Multipla,354990,SP,355030,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,354995,SP,355030,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,355030,SP,320520,ES,Outra UF,1
G35,Esclerose Multipla,355030,SP,353060,SP,"Outro municipio, mesma UF",11
G35,Esclerose Multipla,355030,SP,354870,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,355030,SP,355030,SP,Mesmo municipio,1622
G35,Esclerose Multipla,355040,SP,353870,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,355070,SP,355030,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355070,SP,355070,SP,Mesmo municipio,2
G35,Esclerose Multipla,355090,SP,354340,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,355100,SP,354850,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355110,SP,352230,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355140,SP,354340,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355150,SP,354340,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,355170,SP,354340,SP,"Outro municipio, mesma UF",13
G35,Esclerose Multipla,355220,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355220,SP,355030,SP,"Outro municipio, mesma UF",16
G35,Esclerose Multipla,355240,SP,350950,SP,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,355250,SP,353060,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,355250,SP,355030,SP,"Outro municipio, mesma UF",20
G35,Esclerose Multipla,355250,SP,355250,SP,Mesmo municipio,1
G35,Esclerose Multipla,355270,SP,355270,SP,Mesmo municipio,3
G35,Esclerose Multipla,355280,SP,355030,SP,"Outro municipio, mesma UF",45
G35,Esclerose Multipla,355370,SP,354340,SP,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,355410,SP,355030,SP,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,355410,SP,355410,SP,Mesmo municipio,2
G35,Esclerose Multipla,355450,SP,355450,SP,Mesmo municipio,3
G35,Esclerose Multipla,355500,SP,355500,SP,Mesmo municipio,1
G35,Esclerose Multipla,355540,SP,355540,SP,Mesmo municipio,3
G35,Esclerose Multipla,355580,SP,354980,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355590,SP,352710,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355610,SP,355710,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355620,SP,350950,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355645,SP,355030,SP,"Outro municipio, mesma UF",12
G35,Esclerose Multipla,355650,SP,355030,SP,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,355670,SP,355670,SP,Mesmo municipio,4
G35,Esclerose Multipla,355680,SP,350550,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355700,SP,355030,SP,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,355700,SP,355220,SP,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,355710,SP,354980,SP,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,410040,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410040,PR,410690,PR,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,410050,PR,412810,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410070,PR,412810,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410080,PR,411370,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,410130,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410130,PR,412820,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410140,PR,410140,PR,Mesmo municipio,3
G35,Esclerose Multipla,410150,PR,410140,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410150,PR,411370,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410160,PR,410160,PR,Mesmo municipio,1
G35,Esclerose Multipla,410180,PR,410400,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,410180,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410180,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410190,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410200,PR,412770,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410230,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410230,PR,410420,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410400,PR,410400,PR,Mesmo municipio,6
G35,Esclerose Multipla,410420,PR,410420,PR,Mesmo municipio,1
G35,Esclerose Multipla,410425,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410425,PR,410690,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410440,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410470,PR,411370,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410490,PR,411990,PR,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,410580,PR,410400,PR,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,410580,PR,410420,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410580,PR,410690,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410620,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410640,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410645,PR,411850,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410650,PR,410650,PR,Mesmo municipio,1
G35,Esclerose Multipla,410650,PR,411850,PR,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,410660,PR,412810,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,410690,PR,410400,PR,"Outro municipio, mesma UF",5
G35,Esclerose Multipla,410690,PR,410690,PR,Mesmo municipio,50
G35,Esclerose Multipla,410765,PR,410400,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410765,PR,410690,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,410830,PR,410830,PR,Mesmo municipio,4
G35,Esclerose Multipla,410840,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410840,PR,410840,PR,Mesmo municipio,5
G35,Esclerose Multipla,410940,PR,410940,PR,Mesmo municipio,15
G35,Esclerose Multipla,410960,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,410970,PR,411370,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,410980,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411010,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411050,PR,411990,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411070,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411070,PR,411990,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411125,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411150,PR,411150,PR,Mesmo municipio,1
G35,Esclerose Multipla,411180,PR,411180,PR,Mesmo municipio,1
G35,Esclerose Multipla,411200,PR,411990,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411210,PR,410140,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411250,PR,410140,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411275,PR,411275,PR,Mesmo municipio,1
G35,Esclerose Multipla,411370,PR,411370,PR,Mesmo municipio,28
G35,Esclerose Multipla,411520,PR,411520,PR,Mesmo municipio,4
G35,Esclerose Multipla,411550,PR,411370,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411570,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411580,PR,411580,PR,Mesmo municipio,1
G35,Esclerose Multipla,411780,PR,410940,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411790,PR,412770,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411820,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411820,PR,410420,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,411820,PR,410690,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411850,PR,411850,PR,Mesmo municipio,5
G35,Esclerose Multipla,411890,PR,412810,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411915,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411915,PR,410690,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411930,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411950,PR,410400,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,411950,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411960,PR,410940,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411960,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411960,PR,411960,PR,Mesmo municipio,2
G35,Esclerose Multipla,411980,PR,410840,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411990,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411990,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,411990,PR,411990,PR,Mesmo municipio,12
G35,Esclerose Multipla,411995,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412060,PR,411990,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412060,PR,412060,PR,Mesmo municipio,1
G35,Esclerose Multipla,412070,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412080,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412080,PR,410690,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,412120,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412130,PR,410640,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412200,PR,410420,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412210,PR,410140,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,412215,PR,410940,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412230,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412240,PR,411370,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,412240,PR,412240,PR,Mesmo municipio,1
G35,Esclerose Multipla,412470,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412480,PR,411850,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412550,PR,410690,PR,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,412550,PR,412550,PR,Mesmo municipio,1
G35,Esclerose Multipla,412560,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412560,PR,411990,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,412560,PR,412560,PR,Mesmo municipio,1
G35,Esclerose Multipla,412580,PR,411370,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412625,PR,411520,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412680,PR,410150,PR,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,412740,PR,410480,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412740,PR,410880,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412750,PR,411990,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412770,PR,350950,SP,Outra UF,1
G35,Esclerose Multipla,412770,PR,412770,PR,Mesmo municipio,1
G35,Esclerose Multipla,412780,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412788,PR,410400,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412795,PR,410480,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412800,PR,410480,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412800,PR,410690,PR,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,412810,PR,412810,PR,Mesmo municipio,5
G35,Esclerose Multipla,420020,SC,421480,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420140,SC,420140,SC,Mesmo municipio,2
G35,Esclerose Multipla,420190,SC,421480,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420200,SC,420200,SC,Mesmo municipio,1
G35,Esclerose Multipla,420200,SC,420820,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420230,SC,420540,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,420240,SC,420240,SC,Mesmo municipio,13
G35,Esclerose Multipla,420250,SC,420930,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420250,SC,421650,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420287,SC,420480,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420300,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420325,SC,420930,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420420,SC,420420,SC,Mesmo municipio,12
G35,Esclerose Multipla,420430,SC,420430,SC,Mesmo municipio,2
G35,Esclerose Multipla,420460,SC,420460,SC,Mesmo municipio,3
G35,Esclerose Multipla,420540,SC,420540,SC,Mesmo municipio,33
G35,Esclerose Multipla,420545,SC,420460,SC,"Outro municipio, mesma UF",7
G35,Esclerose Multipla,420545,SC,420700,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420550,SC,420550,SC,Mesmo municipio,1
G35,Esclerose Multipla,420570,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420590,SC,420240,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,420600,SC,420540,SC,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,420640,SC,421720,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420700,SC,420460,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420700,SC,420700,SC,Mesmo municipio,1
G35,Esclerose Multipla,420730,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420740,SC,421480,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420750,SC,420240,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420750,SC,420750,SC,Mesmo municipio,1
G35,Esclerose Multipla,420768,SC,420420,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,420810,SC,421010,SC,"Outro municipio, mesma UF",1
